author,camp,mean_compound,std_compound,n_comments,pct_negative,pct_positive
@Steve-es3fc,science,-0.84039414,,1,1.0,0.0
@Steve.._.,science,-0.14980136,,1,0.0,0.0
@Steve.P763,science,0.9713138,,1,0.0,1.0
@SteveDraycott-k7f,science,-0.41521546,,1,1.0,0.0
@SteveFYU2,denial,-0.27252328,,1,0.0,0.0
@SteveG-l7d,science,-0.513660444,0.5810139283176945,5,0.6,0.2
@SteveGouldinSpain,denial,0.36182874,0.0,2,0.0,0.0
@SteveHenthorn-dk9bf,denial,-0.8649833,,1,1.0,0.0
@SteveIVU1950,science,0.9267295,,1,0.0,1.0
@SteveKetterer-y5y,science,0.6703115,,1,0.0,1.0
@SteveLomas-k6k,denial,0.413566345,0.35183131310988797,4,0.0,0.5
@SteveLomas-k6k,science,-0.437035865,0.4784802578646756,2,0.5,0.0
@SteveMills-g1o,denial,-0.8993914,,1,1.0,0.0
@SteveSmith-fh6br,denial,-0.276218846,0.48457059724285634,10,0.4,0.0
@SteveSmith-fh6br,science,-0.22564794,,1,0.0,0.0
@SteveTablet,denial,0.31962037,,1,0.0,0.0
@SteveTate-o4v,denial,-0.79237797,0.05061876219025705,2,1.0,0.0
@SteveWarlee,science,-0.90333384,,1,1.0,0.0
@Steve_Harvey_Oswald,denial,-0.14635795,,1,0.0,0.0
@Steve_Johnson_,denial,-0.6851691,0.0,2,1.0,0.0
@Stevebainandson,science,-0.8221778,,1,1.0,0.0
@StevenCrowder,denial,-0.5686106,0.464137254417613,2,0.5,0.0
@StevenStreets,science,0.4780614,,1,0.0,0.0
@StevenUndisclosed,science,0.95281833,,1,0.0,1.0
@Stevenirons,science,-0.1807742,,1,0.0,0.0
@Steves.done87,science,-0.6687479,,1,1.0,0.0
@StevieAustin-ow3gc,denial,0.059699677,,1,0.0,0.0
@StevieXero,science,0.22466213,,1,0.0,0.0
@Stew282,science,-0.19328754906666668,0.16592870537185017,3,0.0,0.0
@Stianfnilsen,denial,-0.91255575,,1,1.0,0.0
@StickNclutch,science,-0.67398735,0.2048426826807465,2,1.0,0.0
@Stigsnake5,denial,-0.5838628066666667,0.3286605506122269,3,0.6666666666666666,0.0
@StikiFing4z,denial,-0.68387,,1,1.0,0.0
@StilliRose,denial,0.97411656,0.0,2,0.0,1.0
@Stimor,science,-0.00065309554,,1,0.0,0.0
@StingrayJohnnysSlotCarTi-ob2ot,denial,-0.15571276,0.15217080766704302,2,0.0,0.0
@StinkerLee278,denial,-0.15792415,,1,0.0,0.0
@Stinnyxd,denial,-0.33316356,,1,0.0,0.0
@StixFerryMan,science,0.44992292,,1,0.0,1.0
@StneCldKilla,science,-0.63053536,,1,1.0,0.0
@Stoertebekerxyz,denial,0.03281492,,1,0.0,0.0
@Stoic_Horo,science,-0.45772827,,1,1.0,0.0
@StolenPvP,denial,-0.064390935,,1,0.0,0.0
@Stolidwisdom,denial,-0.7231628,0.0,2,1.0,0.0
@StompinStu,science,-0.578598035,0.00884882618365002,2,1.0,0.0
@StonecoldSteve84,science,-0.49575716,,1,1.0,0.0
@StonedNDeepFried,science,-0.91132534,,1,1.0,0.0
@Stoogie,denial,-0.67123115,,1,1.0,0.0
@StopAIslopPls,denial,-0.025996149,,1,0.0,0.0
@StopFascismNow,denial,-0.16546664,,1,0.0,0.0
@StopTargetingOurKids,denial,-0.7760779,,1,1.0,0.0
@StopWhining491,denial,-0.46595892,0.0,2,1.0,0.0
@Stopinvadingmyhardware,denial,-0.8452232,,1,1.0,0.0
@StormCrusher94,denial,-0.14286818,,1,0.0,0.0
@Storm_CW,denial,0.07493314,,1,0.0,1.0
@Stormfarer-bf3vt,science,-0.860084,,1,1.0,0.0
@Stormgebieder,denial,-0.7698196,0.0,2,1.0,0.0
@StormsandSaugeye,denial,-0.7095118,,1,1.0,0.0
@Stormy_Coyote,science,-0.11410162,,1,0.0,0.0
@StosselTV,denial,-0.22002561,0.0,2,0.0,0.0
@StotanEly,denial,0.547895,0.0,2,0.0,1.0
@Strade8,denial,-0.3867228625,0.3406389094665921,4,0.5,0.0
@StraightTalkwithMattWaterman,science,0.42646113,,1,0.0,1.0
@Straightsix76,denial,0.15232375,,1,0.0,0.0
@Strain601,science,-0.26345113,,1,0.0,0.0
@StrangeAttractor,denial,-0.7906696799999999,0.00844661134423351,4,1.0,0.0
@StrangeJello,science,-0.42183357,,1,1.0,0.0
@Strategies2010,denial,-0.20778122833333335,0.19935347416412508,6,0.0,0.0
@StratfordWingRider,denial,-0.57367703,0.471993493599308,2,0.5,0.0
@StratmanJerry,denial,-0.39791237,0.05220712903157958,4,0.0,0.0
@Stratosarge,science,-0.10300702204545455,0.4086707401670791,11,0.09090909090909091,0.09090909090909091
@Strav9,science,0.90900296,,1,0.0,1.0
@StrawberryFl4mingo,denial,-0.8605728,,1,1.0,0.0
@StrawberrySoul77,denial,-0.8901879,,1,1.0,0.0
@StrayanGamer,science,-0.33905149,,1,0.0,0.0
@StrazdasLT,science,-0.18946326,,1,0.0,0.0
@Streeknine,denial,-0.48176851000000004,0.1410174452923992,4,1.0,0.0
@StreetHierarchy,science,-0.6462251,,1,1.0,0.0
@StreetTerrorist187,denial,-0.8228159,,1,1.0,0.0
@StressRUs,science,0.518357925,0.658732920391998,2,0.0,0.5
@Strik9,science,0.19396469,,1,0.0,0.0
@StrikerEureka13,denial,0.57011956,,1,0.0,1.0
@StripyTie12,denial,-0.9394915,,1,1.0,0.0
@StrobeFireStudios,science,0.8887634,,1,0.0,1.0
@StrongFives,science,0.08794414,,1,0.0,0.0
@StrongLyte,denial,-0.45762902,,1,0.0,0.0
@StrongWall999,denial,-0.80117947,,1,1.0,0.0
@Strongersevillian,science,0.8710362,,1,0.0,1.0
@Strongpoint100,denial,-0.76604813,,1,1.0,0.0
@Stroporez,science,-0.7723804,,1,1.0,0.0
@Struct.3,denial,0.16481371,0.0,2,0.0,0.0
@Struggler-e6h,denial,-0.8885495,,1,1.0,0.0
@Struieboy,denial,0.127979185,0.7785841256905682,2,0.5,0.5
@Stsk123,science,-0.7499982700000001,0.0875934606313154,2,1.0,0.0
@StuJones-gn7te,denial,-0.25379547,,1,0.0,0.0
@StuartB138,denial,-0.3260627,,1,1.0,0.0
@StuartHollingsead,denial,-0.45987654,0.0,2,1.0,0.0
@StuckOnEarthForNow,denial,-0.6639101,,1,1.0,0.0
@StuckOnEarthForNow,science,-0.46239543,,1,1.0,0.0
@StudentCorner-jk8yy,science,-0.049640846,,1,0.0,0.0
@StudioMajesticGames,science,-0.7906899,,1,1.0,0.0
@StudyIQEducationLtd,science,0.135869798,0.15266678933393002,2,0.0,0.0
@Studycase3000,science,0.9825661,,1,0.0,1.0
@Studyparsaunja,science,0.9611591,,1,0.0,1.0
@Stuffydice,denial,-0.918824,,1,1.0,0.0
@Stumpinoff,science,-0.45970678,,1,1.0,0.0
@Stuncus,denial,-0.59371257,,1,1.0,0.0
@Stupidityindex,denial,-0.374164785,0.21321997506433657,4,0.5,0.0
@Stupidityindex,science,-0.48102655,0.39448115535241984,2,0.5,0.0
@Stwinge44,denial,-0.36715745555555557,0.23362646357079114,9,0.3333333333333333,0.0
@SubhanAnsari8859,science,0.8455522,,1,0.0,1.0
@Subjagator,denial,-0.88712835,,1,1.0,0.0
@Subjagator,science,-0.47126406,,1,1.0,0.0
@SubjectiveFunny,denial,-0.83651376,0.0,2,1.0,0.0
@Subreon,science,-0.23126121000000002,0.9227571808957973,2,0.5,0.0
@Subscriberswithoutvideos-mp4bk,denial,-0.787228,,1,1.0,0.0
@Success4u247,denial,0.2271103,,1,0.0,0.0
@SuccessMantraClasses,science,0.28639054,,1,0.0,0.0
@SuccessSavvy,science,0.9640601,,1,0.0,1.0
@SuccessfulChan,science,-0.8066075,,1,1.0,0.0
@SuchiththaW,science,-0.04417848,0.3048207267408122,3,0.0,0.0
@Sucralose2,denial,-0.5039237,,1,1.0,0.0
@Sudeerrkumar,denial,-0.32190418,,1,0.0,0.0
@SudhaKumari-sg3lj,denial,0.51847696,,1,0.0,1.0
@SudhirnishadNishad-o9k,science,0.9829861,,1,0.0,1.0
@SudsMcKinzey,science,-0.25817895,,1,0.0,0.0
@Sueezedtight,science,-0.26153058,,1,0.0,0.0
@Sugarsail1,science,-0.10013980975,0.3611798818959148,4,0.25,0.0
@SugeryGold,denial,0.6058108,0.0,2,0.0,1.0
@SuguruGeto-o6f2j,denial,0.7708824,,1,0.0,1.0
@SuhailAhmed-dz3kj,science,0.651294,,1,0.0,1.0
@SuitedPlanda,denial,-0.68615353,,1,1.0,0.0
@SujitKumar-c9b,denial,-0.7152617,0.2689846923555688,2,1.0,0.0
@SukhmandeepSingh-q2s9g,denial,0.8413743,,1,0.0,1.0
@SukieTawdry1000,science,-0.80109525,,1,1.0,0.0
@Sukunaaaaaaaaaaaaaaaaaaaaaaaaa,science,0.3394621,,1,0.0,0.0
@Sultan_A,science,0.77800256,,1,0.0,1.0
@Sumandeb-b4k,science,-0.42239398,,1,0.0,0.0
@Sumaya-fi4dm,denial,-0.7142956,,1,1.0,0.0
@SumitWarrior-i3z,science,-0.52370167,,1,1.0,0.0
@Summitspeedfly,denial,-0.471521925,6.363961031254451e-08,2,1.0,0.0
@Sumschmuck,denial,-0.36892254100000005,0.3854756594417334,3,0.3333333333333333,0.0
@SunBird182,denial,-0.59994215,,1,1.0,0.0
@SunShine-xc6dh,denial,-0.22616417333333336,0.12625434068105593,3,0.0,0.0
@SunTingWong,denial,-0.6514359,0.0,2,1.0,0.0
@SunandaShower,denial,0.98792493,,1,0.0,1.0
@SundarmKumar-hj2si,science,-0.0034516156,,1,0.0,0.0
@SundayStrokes-s,science,0.7908281,,1,0.0,1.0
@Sungjinwoo-0000,denial,-0.12478341,,1,0.0,0.0
@Sunilkumar-mu5pt,science,-0.15361655,,1,0.0,0.0
@SunitaSoni-g3i,science,0.9679833,,1,0.0,1.0
@Sunitadevi-js-7ys,denial,-0.8727168,,1,1.0,0.0
@SunnyAnsari,denial,0.066324204,0.0,2,0.0,0.0
@SunnyLOJ,science,-0.39933223,,1,0.0,0.0
@SunnySalasar,science,-0.54217523,,1,1.0,0.0
@SunnybobQuackers-b2l,science,-0.319197855,0.4991130821964097,2,0.5,0.0
@Sunnycrystalbyrd,science,-0.6636082,,1,1.0,0.0
@Sunnyhari-v9q,denial,-0.0018653758,,1,0.0,0.0
@Sunnysights,denial,-0.39594076,0.5735044697645214,4,0.5,0.0
@Sunrie,denial,-0.5069617900000001,0.28269969305705617,2,0.5,0.0
@SunshineKenz,denial,-0.88637966,,1,1.0,0.0
@Sunshinegal-239,denial,0.96837944,0.0,2,0.0,1.0
@SupaGamer2017,denial,0.9549445,,1,0.0,1.0
@SupaSaulito,denial,-0.4387839,,1,0.0,0.0
@Super-chad,science,0.017993208,,1,0.0,0.0
@SuperAbhi234,denial,0.008430887,,1,0.0,0.0
@SuperAussieWog,denial,-0.48005408,,1,1.0,0.0
@SuperBicycleRepairMan,denial,-0.32179296,0.0,2,1.0,0.0
@SuperBreak2011,science,0.9655313,,1,0.0,1.0
@SuperBreman,science,0.9457869,,1,0.0,1.0
@SuperCommunityLP,denial,-0.6850453,,1,1.0,0.0
@SuperDipMonster,science,0.15391930999999998,0.018104974157534707,2,0.0,0.0
@SuperExponential,science,-0.93065107,,1,1.0,0.0
@SuperFemicom,science,0.8547868,,1,0.0,1.0
@SuperGuitarman69,denial,0.09858386500000005,1.1049767245746005,2,0.5,0.5
@SuperIronFist,science,-0.1335804975,0.11092549893013559,2,0.0,0.0
@SuperJelena78,science,0.016007569,,1,0.0,0.0
@SuperManning11,denial,-0.83582354,,1,1.0,0.0
@SuperMusicmantra,denial,-0.7102048,,1,1.0,0.0
@SuperNhodge,denial,-0.76487345,,1,1.0,0.0
@SuperPandapear,denial,0.019978136,,1,0.0,0.0
@SuperPowersUniversity,science,0.51701304,0.32806524583279345,2,0.0,0.5
@SuperRAPIT,denial,-0.8119041,,1,1.0,0.0
@SuperRunner1993,denial,0.9808296,,1,0.0,1.0
@SuperSaltydog77,science,-0.419966225,0.18932879525685267,2,0.5,0.0
@SuperShamuu,science,-0.6985345,,1,1.0,0.0
@SuperTonyony,science,-0.84080315,,1,1.0,0.0
@Superb_Legend,denial,-0.43353543,,1,1.0,0.0
@SuperchargedCow,science,0.13950327,,1,0.0,1.0
@Superchickenman159,science,0.58779854,,1,0.0,1.0
@Superduperdanepak,science,-0.87934095,,1,1.0,0.0
@Superfan109,denial,0.9499441,,1,0.0,1.0
@Superketo,science,-0.23425914,,1,0.0,0.0
@Supermanohman,denial,-0.8907334333333333,0.05460402379022385,3,1.0,0.0
@Supermariocrosser,denial,-0.6769398,,1,1.0,0.0
@Supermariocrosser,science,0.14079179,,1,0.0,0.0
@Superneuf70,science,-0.07436559,0.37018150152762225,2,0.0,0.0
@SuperniusPL,science,0.9768032,,1,0.0,1.0
@Superricesticky,denial,0.2149121,,1,0.0,0.0
@Supersurfer12,denial,-0.5047478,,1,1.0,0.0
@Supluck,science,-0.87382877,,1,1.0,0.0
@Supraboyes,denial,-0.47608528,,1,1.0,0.0
@Supremax67,denial,0.02810452000000002,1.0502974936172613,2,0.5,0.5
@Supremeprime6969,denial,-0.4175613,,1,0.0,0.0
@SupriyaSingh-rq8ch,science,0.9827859,,1,0.0,1.0
@Suraj70132,science,0.08800488,,1,0.0,0.0
@SurajKumark-oj2xm,science,-0.53402257,,1,1.0,0.0
@SurajSachdeva-u4k,denial,0.9813681,0.0,2,0.0,1.0
@Surajmali_12,science,0.66885525,,1,0.0,1.0
@SurendraSingh-bg9vo,science,-0.07783087,,1,0.0,0.0
@Sureshot406,denial,-0.47789127,,1,1.0,0.0
@SurlyCurmudgen,science,-0.07510118,,1,0.0,0.0
@SurprisedEagleRay-ic3fy,science,-0.10354124,,1,0.0,0.0
@SurprisinglyDeep,science,-0.021013796,,1,0.0,0.0
@SurrealKeenan,denial,-0.8257712,0.0,2,1.0,0.0
@Surrealist4Hire,science,0.6363154,,1,0.0,1.0
@Surudanerd,science,0.15334663,,1,0.0,0.0
@SurvivingCraig,science,0.9865929,,1,0.0,1.0
@SusanCharron-v3b,denial,-0.9079188,,1,1.0,0.0
@SusanYeske701,denial,0.23676724999999998,1.0335936091202407,2,0.5,0.5
@SusannaSaunders,denial,0.5980669,,1,0.0,1.0
@SusannaSaunders,science,0.9684585,,1,0.0,1.0
@Susanne-qp8vj,denial,-0.22678301,0.3662994004460943,2,0.5,0.0
@SuscriptorJusticiero,science,-0.90743893,,1,1.0,0.0
@SushantSingh-rx5ll,denial,0.029361337,0.0,2,0.0,0.0
@Sushi-Uchiha,science,-0.42306963,,1,0.0,0.0
@SushiArmageddon,science,0.00060933456,,1,0.0,0.0
@SushilaDevi-eq4zc,science,-0.27973896,,1,1.0,0.0
@Sushilmahata5,science,0.98170716,,1,0.0,1.0
@Suspended4thYT,denial,-0.25284827,,1,0.0,0.0
@SustainableAgenda,science,-0.9233633,,1,1.0,0.0
@Susurrus2004,denial,0.31860906,,1,0.0,0.0
@Suthern_Gent,denial,0.9848749,,1,0.0,1.0
@Suvi-e1g,denial,0.45413613,0.0,2,0.0,1.0
@Suzanna123,denial,0.9480675,,1,0.0,1.0
@Suzanne333333,science,-0.5645332,,1,1.0,0.0
@SuzanneTaylorSUESpeaks,science,0.100048435,0.17938910731132746,4,0.0,0.0
@SuzanneU,science,-0.038535222,,1,0.0,0.0
@SvenAERTS,science,-0.9272823,,1,1.0,0.0
@SvenBoulanger,denial,-0.6891485,0.0,2,1.0,0.0
@SvendleBerries,science,-0.08612306766666666,0.12021712928341345,3,0.0,0.0
@Sverigebilden,denial,-0.69785154,,1,1.0,0.0
@SvijetlostSvijeta,science,-0.009280384,,1,0.0,0.0
@SwaSwaPlayz,science,0.97867221,0.0002728583647241901,2,0.0,1.0
@Swaggy-C69,science,-0.65086263,,1,1.0,0.0
@Swanwillow,science,-0.15704267,,1,0.0,0.0
@SwapnaNagulapalli-m6e,science,0.9787758,,1,0.0,1.0
@Swat-ev1fk,denial,0.8271501,,1,0.0,1.0
@SwayneIII,denial,-0.3897436,,1,0.0,0.0
@SweBeach2023,denial,-0.49137354,0.0,2,1.0,0.0
@SweBeach2023,science,-0.87098,,1,1.0,0.0
@SweRaider1993,science,-0.04089173,,1,0.0,0.0
@Sweaty__Sheep,denial,-0.78377324,,1,1.0,0.0
@Swecan76,denial,-0.5767705,0.0,2,1.0,0.0
@Swedeninthahood,science,0.2150388,,1,0.0,0.0
@Swedge16,denial,-0.26304343,,1,0.0,0.0
@Swedishmafia101MemeCorporation,denial,-0.6063079233333334,0.21984634290464933,3,0.6666666666666666,0.0
@SweetaKumari-m7u,science,-0.6148458,,1,1.0,0.0
@Sweetestsadist,denial,-0.90524524,,1,1.0,0.0
@Sweetness71775,denial,-0.6278089,0.0,2,1.0,0.0
@Sweetteawillie,denial,-0.19338520055,0.27566614355318303,2,0.5,0.0
@Sweetthang9,science,-0.4980757,,1,1.0,0.0
@Swiesss,science,0.34671274,,1,0.0,0.0
@Swiftie.4Life-rep.ও,science,0.931949,,1,0.0,1.0
@SwingDancer61,denial,0.6353354,,1,0.0,1.0
@SwissMiss16,denial,0.7805942,,1,0.0,1.0
@Swisskies,denial,-0.7836052,,1,1.0,0.0
@SwizTube,denial,-0.009641483,,1,0.0,0.0
@SwogFrog,denial,-0.7575882,,1,1.0,0.0
@Swoost,denial,-0.71046543,,1,1.0,0.0
@SwordInTheStorm7,science,-0.08726792,,1,0.0,0.0
@SwordsmanRyan,denial,-0.119635336,,1,0.0,0.0
@Swordtee40,science,-0.9061796,,1,1.0,0.0
@SwtTeaLdy,denial,-0.5179445,,1,1.0,0.0
@SwyrenNama,denial,-0.0394856,,1,0.0,0.0
@SyNcLife,denial,0.9129895,,1,0.0,1.0
@SyNcLife,science,0.7365251,,1,0.0,1.0
@SydNixon,denial,-0.658951,,1,1.0,0.0
@Syeal7,science,-0.010930620000000002,0.7217828955671594,2,0.5,0.5
@SyedAshfaq-u6x,science,0.90305763,,1,0.0,1.0
@SyedmurtazaHaider-ht4fg,science,-0.8934479,,1,1.0,0.0
@Sylvarile,denial,-0.89869756,,1,1.0,0.0
@SylvisNuvara,denial,-0.79983455,,1,1.0,0.0
@SymmetricalDocking,denial,-0.85714173,0.0,2,1.0,0.0
@Symmetry_Obsessed_Freak,denial,-0.8647902,,1,1.0,0.0
@Symolian88,science,0.35257152,,1,0.0,0.0
@SymphonicEllen,denial,-0.83922213,,1,1.0,0.0
@Synaw97,denial,-0.21647048,,1,0.0,0.0
@SyncedJay,denial,-0.85151964,,1,1.0,0.0
@Syneios,science,-0.148327465,0.018653215258192104,2,0.0,0.0
@Synrune,denial,0.5140169,0.0,2,0.0,1.0
@SyntaxErrorSixNine,denial,0.760852315,0.24265490836837741,4,0.0,1.0
@SynthMusicWorld,denial,-0.268219885,2.6162950901906927e-07,2,1.0,0.0
@SypGamer34,denial,-0.82996,,1,1.0,0.0
@Szadek23,denial,-0.89352494,,1,1.0,0.0
@SébastienSénéchal,denial,-0.19703075,,1,0.0,0.0
@T.A2177,science,-0.19011419,,1,0.0,0.0
@T00muchF00Dchannel,denial,-0.6213281,,1,1.0,0.0
@T0MapleLaughs,science,-0.61985767,,1,1.0,0.0
@T1000mileman,science,-0.6381409,,1,1.0,0.0
@T1hitsTheHighestNote,denial,0.11908259,,1,0.0,0.0
@T1hitsTheHighestNote,science,-0.62070495,,1,1.0,0.0
@T1me_w8ts_4_n0_man,denial,0.945678,0.0,2,0.0,1.0
@T1tusCr0w,denial,-0.93581516,,1,1.0,0.0
@T1tusCr0w,science,0.24178255999999998,0.5646294175400783,2,0.0,0.5
@T25de,science,-0.0068293884,,1,0.0,0.0
@T399-f5y,science,-0.66838604,,1,1.0,0.0
@T3RR4212,science,-0.8641934,,1,1.0,0.0
@T57Custodian,denial,-0.13084984,,1,0.0,0.0
@T5r2,science,-0.8839831,,1,1.0,0.0
@T61APL89,science,0.09749814499999998,1.237521033996623,2,0.5,0.5
@TABRO284,denial,-0.778871,,1,1.0,0.0
@TANK0113,denial,-0.39568612,,1,0.0,0.0
@TANMAY_244,science,0.5038495,,1,0.0,1.0
@TAS-l4k,denial,-0.7114989300000001,0.102640949805354,4,1.0,0.0
@TBFSJjunior,science,-0.433048545,0.3707919538828885,2,0.5,0.0
@TCGaming4fun,denial,-0.8276085,,1,1.0,0.0
@TCM215,denial,-0.6557253,,1,1.0,0.0
@TCRgalaxy,denial,-0.23076108,0.0,2,0.0,0.0
@TCRgalaxy,science,-0.453253375,0.35291951886141476,2,0.5,0.0
@TCt83067695,science,-0.17513075,,1,0.0,0.0
@TDMHeyzeus,science,-0.37258142,,1,0.0,0.0
@TD_YT066,science,-0.0014846325,,1,0.0,0.0
@TDubisthebest,denial,-0.29699266,,1,0.0,0.0
@TEDEd,science,0.93641915,0.05771356050569922,2,0.0,1.0
@TELEVISIBLE,denial,0.5396732,,1,0.0,1.0
@TFRANCO101,denial,0.07948981,,1,0.0,0.0
@TG13ores,denial,-0.8998625,0.0,2,1.0,0.0
@TG_clips108,denial,-0.53755856,,1,1.0,0.0
@TH-db4xy,denial,0.099075034,,1,0.0,0.0
@THATHATSALLFOLKS,denial,-0.5407774,,1,1.0,0.0
@THE-X-Force,science,-0.87174153,,1,1.0,0.0
@THEDOWSERSTOUCH,denial,-0.21575152666666667,0.2714354093687891,3,0.3333333333333333,0.0
@THEEMPTYTOMBANDALLTHINGS-hb6iw,science,-0.11946581,,1,0.0,0.0
@THEEsGuardians,science,-0.048736356,,1,0.0,0.0
@THELAW_BRINGER,denial,-0.3886096857142857,0.5674492540783421,7,0.7142857142857143,0.14285714285714285
@THETRILOBITE,science,-0.714453,0.1397825655612315,2,1.0,0.0
@THEYCANTSTOPME,denial,-0.77383137,0.0,2,1.0,0.0
@THEZEROACADEMY-K,science,-0.06935704,,1,0.0,0.0
@THG_101,denial,0.774011,,1,0.0,1.0
@THIRSTYGUMS,science,-0.80939233,,1,1.0,0.0
@THUNDER-k7z,denial,0.9636108,,1,0.0,1.0
@TI.T.O,denial,4.027784e-05,,1,0.0,0.0
@TIB1973,science,-0.8494554999999999,0.07506956716060109,2,1.0,0.0
@TIGGRE222,science,-0.07992804,,1,0.0,0.0
@TIcessJ,science,0.98046154,,1,0.0,1.0
@TJ-hg6op,denial,-0.7800706,0.0,2,1.0,0.0
@TJ-hs1qm,science,-0.5643779,,1,1.0,0.0
@TJSaw,denial,0.8650835,,1,0.0,1.0
@TJToons,science,-0.45864117,,1,1.0,0.0
@TJayHaych,science,-0.3438332,,1,1.0,0.0
@TK-ro5nn,denial,-0.460332615,0.4330846389086023,2,0.5,0.0
@TK-vz8hn,denial,-0.26940173,,1,0.0,0.0
@TKBarnes,denial,0.77097934,0.0,2,0.0,1.0
@TKUA11,science,-0.30834663,,1,0.0,0.0
@TKitari,science,-0.93549174,,1,1.0,0.0
@TLESSOMASTER,denial,0.30981433,,1,0.0,0.0
@TLFX09,science,0.94645864,,1,0.0,1.0
@TM-dy8qs,science,-0.79323727,,1,1.0,0.0
@TM-sm5qy,science,-0.9164523,,1,1.0,0.0
@TMC4589,denial,-0.8127878,,1,1.0,0.0
@TNBabyLO,denial,0.0661562,0.0,2,0.0,0.0
@TOB1_Kun,denial,-0.16033679,0.0,2,0.0,0.0
@TOH_Fan,science,0.90163034,,1,0.0,1.0
@TOM-C.,science,0.11473631499999998,0.5920598560923241,4,0.25,0.25
@TOM-op2cp,denial,-0.74033886,0.0,2,1.0,0.0
@TOTALLY-DEAD-NOW,denial,0.47630115,0.38655043897918423,4,0.0,0.5
@TPCWorkingTerriers,science,0.012192994,,1,0.0,0.0
@TR4008,science,0.797872,,1,0.0,1.0
@TR4R,denial,-0.6918867,0.0,2,1.0,0.0
@TRAW415,denial,-0.5763737,0.0,2,1.0,0.0
@TRLgoodvibesdotcom,science,-0.19102179,,1,0.0,0.0
@TROBassGuitar,science,-0.5619697,,1,1.0,0.0
@TROUBLESOME2009,denial,0.558856,,1,0.0,1.0
@TRS-97,science,-0.7165826,,1,1.0,0.0
@TRUMPHEARTSEPSTEIN,denial,-0.661765,0.0,2,1.0,0.0
@TRorHemingway,science,-0.069524795,,1,0.0,0.0
@TSGMusic,denial,0.587478,0.0,2,0.0,1.0
@TSRD-x4z,denial,-0.11760944,,1,0.0,0.0
@TStark-vj2wo,denial,-0.7844608,,1,1.0,0.0
@TT-ch2pz,denial,-0.42562222,,1,0.0,0.0
@TTFN55,denial,-0.39201728,0.0,2,0.0,0.0
@TTM9691,science,-0.30614245,0.7190676338116743,2,0.5,0.0
@TTSS2,science,-0.78090185,,1,1.0,0.0
@TTTzzzz,science,-0.4037827646666667,0.3922374848088514,3,0.3333333333333333,0.0
@TTime685,denial,-0.5666662,,1,1.0,0.0
@TV.pneumonoultramicroscopicsil,science,0.21624586,,1,0.0,0.0
@TVC15ohoh,denial,-0.14252650833333333,0.6616948341648863,6,0.5,0.16666666666666666
@TVMADoc,denial,-0.11940943999999998,0.7685161767054745,2,0.5,0.0
@TVZTQ,science,0.37222385,,1,0.0,0.0
@TVel_Kepler,science,-0.9233782,,1,1.0,0.0
@TWR1988,science,-0.08689900000000002,0.864914346291429,3,0.6666666666666666,0.3333333333333333
@TX-dy4ef,denial,-0.52575806,0.42197168509586425,2,0.5,0.0
@TX-dy4ef,science,-0.6027259566666666,0.22512004798553736,3,0.6666666666666666,0.0
@TXKafir,denial,-0.40635127,,1,0.0,0.0
@TXLoneStar_,denial,-0.12070917,,1,0.0,0.0
@TYsdrawkcaB,science,-0.94670725,,1,1.0,0.0
@T_from_U,denial,-0.0065236986,,1,0.0,0.0
@TabagoFamily,science,0.97653013,,1,0.0,1.0
@TacKAL-J,science,-0.13404244,,1,0.0,0.0
@TacitusR,denial,-0.39127135,,1,0.0,0.0
@TacticalAnt420,denial,0.0671199,,1,0.0,0.0
@Tacticalbuffoonary,denial,-0.10053717,0.797908495912105,3,0.3333333333333333,0.3333333333333333
@Tadek5,science,-0.677238365,0.04471606812614952,2,1.0,0.0
@TadeuszCantwell,science,0.26866847135000005,0.3810697278250432,2,0.0,0.5
@Taekwondovlog-h6e,denial,-0.1641214,,1,0.0,0.0
@TahjDeScott,denial,0.06078698,,1,0.0,0.0
@Tahmeena-c9h,science,0.38817945,,1,0.0,0.0
@Tahmid.03,science,0.110750482,0.10995617644838841,2,0.0,0.0
@TahoeJones,science,-0.25591654,,1,0.0,0.0
@Tahow-Soleymin-al-Lowwyi,science,0.42210126200000003,0.5171696096399383,2,0.0,0.5
@Tahoza,science,-0.8468949,,1,1.0,0.0
@Tailspin80,denial,-0.825308225,0.0756741081031766,2,1.0,0.0
@TaintedCherub,denial,0.55839384,,1,0.0,1.0
@Tak1ngN0tes,denial,-0.36885003,0.11678896624555679,2,0.5,0.0
@TakaG,science,0.967208,,1,0.0,1.0
@TakeMeHomeCountryRoad48,denial,-0.8750403,,1,1.0,0.0
@Take_Me_Back_To_The_1980s,science,-0.6866435,,1,1.0,0.0
@Tal_Maru,science,0.42208856,,1,0.0,0.0
@TalanganapropertiesnRealEstate,denial,0.8233655,,1,0.0,1.0
@Talcnschist,denial,-0.73189515,,1,1.0,0.0
@Talesofteror,denial,-0.09340067,,1,0.0,0.0
@TalhaBedir,science,0.4587566,,1,0.0,0.0
@Talkitrhrough,denial,-0.23491156,0.0,2,0.0,0.0
@Taloss,science,0.9806445,,1,0.0,1.0
@TamannaTomar418,science,-0.0129052885,,1,0.0,0.0
@Tamer_108,science,-0.91086364,,1,1.0,0.0
@Tamera_Chance,denial,-0.94070977,,1,1.0,0.0
@Tammy5926,denial,-0.28247157,,1,0.0,0.0
@TammyDenseDdank5658,denial,-0.7846696,,1,1.0,0.0
