in_degree,out_degree,pagerank,betweenness,eigenvector,closeness,influence_composite,author,camp,activity,mean_compound,pct_negative,n_comments
4,0,0.0006732012826355,0.0,-3.672423507422398e-18,0.0,0.0271764578795931,@Guineapigofdeath73,science,1,-0.010675341,0.0,1.0
0,2,0.0002496698489853,0.0,1.974074538153902e-18,0.0,0.0,@Colt_man_2019,science,4,-0.844042315,1.0,4.0
2,0,0.0004614355658104,0.0,-1.4150702139310609e-18,0.0,0.0135882289397965,@Jeonginlovrrr,science,1,-0.7616728,1.0,1.0
0,2,0.0002496698489853,0.0,-4.5958445019795015e-19,0.0,0.0,@Comin_at_U_Live,science,2,-0.19663804999999998,0.5,2.0
2,0,0.0004614355658104,0.0,1.3835377282096525e-18,0.0,0.0135882289397965,@bigdaddyj2026,science,1,-0.4430179,0.0,1.0
0,3,0.0002496698489853,0.0,-3.834501922196646e-18,0.0,0.0,@ConfidentlyUninformed,science,5,0.2584486428,0.0,5.0
3,0,0.0004614355658104,0.0,-6.1693889940733116e-18,0.0,0.0155882289397965,@AllAboutClimate,science,2,0.40838911333333333,0.3333333333333333,3.0
0,2,0.0002496698489853,0.0,-1.0902210206794913e-18,0.0,0.0,@ConstitutionDefeatsTyranny,science,2,-0.6200303,1.0,2.0
4,0,0.0006732012826355,0.0,3.6387974618013296e-18,0.0,0.0271764578795931,@HckrNeo1,science,1,-0.8879259,1.0,1.0
0,2,0.0002496698489853,0.0,5.594810766284638e-19,0.1666666666666666,0.0399659863945578,@CoolMusicToMyEars,science,2,-0.04988458999999999,0.0,2.0
23,0,0.0026269600458354,0.0,-1.943793853935394e-16,0.1995926680244399,0.2014993391885313,Extinction Rebellion (XR) UK,science,0,0.0,,
0,2,0.0002496698489853,0.0,-1.255858730448621e-18,0.0,0.0,@CooldBloodedGaming,science,2,-0.715422335,1.0,2.0
2,0,0.0004614355658104,0.0,-7.545232222072654e-19,0.0,0.0135882289397965,@elynab.8537,science,1,-0.625903,1.0,1.0
0,2,0.0002496698489853,0.0,3.5626129689448315e-18,0.0,0.0,@CornPopWazABadDude,science,2,-0.23739386650000002,0.5,2.0
2,0,0.0004614355658104,0.0,6.693825834287075e-18,0.0,0.0135882289397965,@JacklynGibson-l6o,science,1,0.44786304,0.0,1.0
0,2,0.0002496698489853,0.0,1.4010826453558173e-18,0.0,0.0,@Cozmikazi,science,2,-0.80166352,1.0,2.0
4,0,0.0006732012826355,0.0,-1.7645168704141745e-18,0.0,0.0271764578795931,@pbdye1607,science,1,-0.89878446,1.0,1.0
0,2,0.0002496698489853,0.0,-1.2423679649643496e-18,0.0,0.0,@CraigDavies.,science,3,-0.6584497133333334,1.0,3.0
2,0,0.0004614355658104,0.0,3.6594548410719673e-19,0.0,0.0135882289397965,@jonathonjubb6626,science,1,-0.7449113,1.0,1.0
0,2,0.0002496698489853,0.0,-2.2863913170226843e-20,0.0,0.0,@Crispr_CAS9,science,2,-0.721890175,1.0,2.0
2,0,0.0004614355658104,0.0,5.517968939803735e-18,0.0,0.0135882289397965,@Alekosssvr,science,0,-0.82356596,1.0,1.0
0,2,0.0002496698489853,0.0,2.6517452520405684e-18,0.0,0.0,@CristiánArenasUlloa,science,2,-0.28039408,0.0,2.0
2,0,0.0004614355658104,0.0,5.355027284493162e-18,0.0,0.0135882289397965,@reality8763,science,1,-0.43221766,1.0,1.0
0,2,0.0002496698489853,0.0,1.3538559968035326e-19,0.0,0.0,@CrystalM,science,2,0.00383907,0.5,2.0
2,0,0.0004614355658104,0.0,1.0727054141737064e-18,0.0,0.0135882289397965,@focalized,science,1,-0.26127988,0.0,1.0
0,4,0.0002496698489853,0.0,-3.6124873584265975e-18,0.0,0.0,@Cspacecat,science,5,-0.19624994333333334,0.16666666666666666,6.0
22,0,0.0010967327162857,0.0,-3.072520232732704e-17,0.0,0.0823529157591862,connect741,science,0,0.0,,
2,2,0.0003555527073979,0.0,4.428234269699956e-18,0.0,0.0087941144698982,@D-B-Cooper,science,2,-0.35860684499999995,0.5,4.0
4,0,0.0007636424846094,0.0,7.483779322835558e-19,0.0,0.0312714122618076,CDN,science,0,0.0,,
0,2,0.0002496698489853,0.0,3.354594003022013e-19,0.0,0.0,@DBT1007,science,4,-0.570617385,0.75,4.0
2,0,0.0004614355658104,0.0,2.697921715464728e-19,0.0,0.0135882289397965,@Yaxoi,science,1,-0.44823563,0.0,1.0
0,2,0.0002496698489853,0.0,-2.4853048591502775e-18,0.0,0.0,@DRSulik,science,3,-0.64224267,0.6666666666666666,3.0
5,0,0.0006732012826355,0.0,4.4077084109824484e-18,0.0,0.0291764578795931,@Abhiram-b7q,science,1,0.2649895,0.0,1.0
0,2,0.0002496698489853,0.0,-2.2011184648331925e-18,0.0,0.0,@DSN007,science,2,0.03321953868,0.0,2.0
2,0,0.0004614355658104,0.0,-6.744233411600916e-19,0.0,0.0135882289397965,@Magik1369,science,4,-0.6643957275,0.75,4.0
0,2,0.0002496698489853,0.0,6.987452382475724e-19,0.0,0.0,@DaVe-iSnOtHoMe.MaN.LemmingsWeB,science,3,-0.46281402,0.6666666666666666,3.0
2,0,0.0004614355658104,0.0,3.1725344364436065e-18,0.0,0.0135882289397965,@michaels7566,science,1,0.35061452,0.0,1.0
0,2,0.0002496698489853,0.0,-1.44580468014963e-19,0.0,0.0,@Dabzsy,science,2,0.33755055,0.0,2.0
2,0,0.0004614355658104,0.0,1.7985416973297196e-18,0.0,0.0135882289397965,@drilltok7838,science,1,-0.7596216,1.0,1.0
0,3,0.0002496698489853,0.0,6.81974535918944e-19,0.0,0.0,@Damien81ful,science,3,-0.5624367833333334,0.6666666666666666,3.0
6,0,0.0006732012826355,0.0,4.9762205385019224e-18,0.0,0.0311764578795931,Oppenheimer Ranch Project,science,0,0.0,,
2,5,0.0004614355658104,0.0,-1.4591219731047909e-18,0.0,0.0135882289397965,@DanA-nl5uo,science,5,-0.6087173285714286,0.8571428571428571,7.0
2,0,0.0004067290972944,0.0,2.623742150846257e-18,0.0,0.0111112550816902,@kushalvora7682,science,2,0.254931405,0.0,2.0
9,0,0.0011205558719243,0.0,2.522967872564727e-17,0.0,0.057431569441925,Democracy Now!,science,0,0.0,,
0,2,0.0002496698489853,0.0,-2.304910265660376e-18,0.0,0.0,@Daniel-sn8fg,science,2,-0.2643313,0.5,2.0
2,0,0.0004614355658104,0.0,-5.515154897458631e-18,0.0,0.0135882289397965,@georglieber2158,science,1,-0.81407595,1.0,1.0
0,2,0.0002496698489853,0.0,4.145155499902725e-18,0.0,0.0,@DannyHatcher,science,2,-0.036505525,0.0,2.0
2,0,0.0004614355658104,0.0,3.0007924281643026e-18,0.0,0.0135882289397965,@DemetriPanici,science,1,-0.6481608,1.0,1.0
0,2,0.0002496698489853,0.0,-2.9648358521033205e-18,0.0,0.0,@Danny_Tin,science,4,-0.154133524125,0.25,4.0
4,0,0.0006060789393546,0.0,3.17130049961768e-17,0.0,0.0241373238592153,@EcoHouseThailand,science,1,0.0808648,0.0,1.0
0,2,0.0002496698489853,0.0,-1.0949929317083425e-18,0.0,0.0,@DareusTyn,science,2,-0.8215830049999999,1.0,2.0
4,0,0.0006732012826355,0.0,-1.6081816405396118e-18,0.0,0.0271764578795931,@PrVox34,science,1,-0.6049792,1.0,1.0
0,2,0.0002496698489853,0.0,-3.5838093490379035e-18,0.0,0.0,@DarkShroom,science,2,-0.62623062,0.5,2.0
2,0,0.0004614355658104,0.0,-3.733503286011969e-18,0.0,0.0135882289397965,@flytothemoon50,science,1,-0.420354695,0.0,2.0
0,3,0.0002496698489853,0.0,1.6068086071727974e-18,0.0,0.0,@Dashboarded1,science,3,0.3500361966666667,0.3333333333333333,3.0
3,0,0.0004614355658104,0.0,3.6089180074106755e-18,0.0,0.0155882289397965,@jeremydolot2083,science,1,0.18657728,0.5,2.0
0,2,0.0002496698489853,0.0,-6.2619264884897715e-19,0.0,0.0,@DavidJones-ot8qu,science,3,-0.6904141899999999,1.0,3.0
2,0,0.0004614355658104,0.0,-1.1013092622828277e-18,0.0,0.0135882289397965,@danielbenner7583,science,1,0.027721964999999987,0.25,4.0
0,2,0.0002496698489853,0.0,1.5416905668466734e-18,0.0,0.0,@DeEmperor1,science,2,-0.631795135,1.0,2.0
2,0,0.0004614355658104,0.0,2.8849276244024526e-18,0.0,0.0135882289397965,@lovey1973,science,1,-0.8494384,1.0,1.0
0,2,0.0002496698489853,0.0,2.0979224802419348e-18,0.0,0.0,@DeMooniC,science,2,-0.059984535,0.0,2.0
2,0,0.0004614355658104,0.0,6.354298946614417e-20,0.0,0.0135882289397965,@fintincollins5103,science,1,0.97395474,0.0,1.0
0,2,0.0002496698489853,0.0,2.6682935936403046e-20,0.0,0.0,@DeepakSharma-ty5ev,science,2,0.395345693,0.0,2.0
2,0,0.0004614355658104,0.0,1.005369436787254e-18,0.0,0.0135882289397965,TRT World,science,0,0.0,,
0,2,0.0002496698489853,0.0,1.1617857126046821e-18,0.0,0.0,@Deimnos,science,2,-0.55723905,1.0,2.0
4,0,0.0006732012826355,0.0,-9.767861534194545e-19,0.0,0.0271764578795931,@harryiii3361,science,1,0.8218201,0.0,1.0
0,2,0.0002496698489853,0.0,1.5617625576637518e-18,0.0,0.0,@Delosian,science,2,-0.6962065749999999,1.0,2.0
2,0,0.0004614355658104,0.0,5.2952748259903226e-18,0.0,0.0135882289397965,@anarky3934,science,1,-0.91923344,1.0,1.0
0,2,0.0002496698489853,0.0,-5.848828982231678e-18,0.0,0.0,@Desertphile,science,6,-0.1885710966666667,0.16666666666666666,6.0
2,0,0.0004614355658104,0.0,-1.0751039905916379e-17,0.0,0.0135882289397965,@connect741,science,1,-0.49553156000000004,0.6666666666666666,3.0
0,2,0.0002496698489853,0.0,2.8979941355153228e-18,0.0,0.0,@DevilsAdvocate43,science,2,-0.140457382,0.0,2.0
0,2,0.0002496698489853,0.0,4.0449018896784884e-20,0.0,0.0,@Die-sel13136,science,2,-0.51382682,1.0,2.0
2,0,0.0004614355658104,0.0,-2.370230981917269e-18,0.0,0.0135882289397965,@agentsofthekremlininform2471,science,1,0.0005161688,0.0,1.0
0,3,0.0002496698489853,0.0,1.2644377932173946e-18,0.1580645161290322,0.0379032258064516,@Diego-fb5fq,science,3,0.23793699999999998,0.0,3.0
7,0,0.000939783968225,0.0,-3.2641079142834706e-17,0.1873804971319311,0.0901797422498684,Climate Chat,science,0,0.0,,
2,11,0.0004614355658104,0.0,1.200725962711852e-18,0.0,0.0135882289397965,@DilleyGlobalWeatherCycles,science,19,-0.10479065697368421,0.15789473684210525,19.0
2,0,0.0003210604163986,0.0,-1.0016447582019276e-17,0.0,0.0072323886734955,@cliffcraig5594,science,1,0.32836592,0.0,1.0
3,0,0.0003567557001052,0.0,-1.489323326451627e-17,0.0,0.0108485830102433,@dallastaylor5479,science,1,-0.19620927333333335,0.3333333333333333,3.0
2,0,0.0003210604163986,0.0,-9.182857922853158e-18,0.0,0.0072323886734955,@haimsibony3591,science,1,-0.69083505,1.0,2.0
2,0,0.0003210604163986,0.0,-7.33820841634462e-18,0.0,0.0072323886734955,@karenpiotte90,science,1,-0.205714,0.0,1.0
0,5,0.0002496698489853,0.0,-2.390728635819609e-18,0.0,0.0,@DirtFlyer,science,7,-0.567387255,0.7142857142857143,7.0
4,2,0.0005461418525405,0.0,1.475292703735487e-18,0.0,0.0214235205157151,@glidercoach,science,6,-0.30383791285714284,0.5714285714285714,7.0
3,0,0.0003767292790804,0.0,-5.635034356950298e-18,0.0,0.0117529373638779,@granitfog,science,3,-0.4273465864,0.6,5.0
0,2,0.0002496698489853,0.0,-1.1010947470997977e-18,0.0,0.0,@Dodger481,science,2,-0.04460331005,0.0,2.0
23,0,0.0023673270172363,0.0,-1.1964021999839697e-17,0.0,0.1418822893979655,The Young Turks,science,0,0.0,,
0,2,0.0002496698489853,0.0,3.129592985199233e-18,0.0,0.0,@Dona-fu9zh,science,2,0.8089676,0.0,2.0
2,0,0.0004614355658104,0.0,5.320525440832298e-18,0.0,0.0135882289397965,@Universalmaa,science,1,0.31639352,0.0,1.0
0,7,0.0002496698489853,0.0,-1.3326152136107162e-19,0.0,0.0,@ERIK-54561,science,7,-0.30587509285714287,0.5714285714285714,7.0
5,0,0.000400931075289,0.0,-3.1837464978799844e-18,0.0,0.0168487349569975,@LorenzoDinia,science,1,-0.86747724,1.0,1.0
2,0,0.0003101743395068,0.0,-5.2308650090769506e-20,0.0,0.006739493982799,@ahmedalsharman,science,1,-0.29345109999999996,0.5,2.0
0,2,0.0002496698489853,0.0,-4.408530405331751e-19,0.0,0.0,@EVIL9000,science,2,0.102404845,0.0,2.0
2,0,0.0004614355658104,0.0,-2.468701941666088e-18,0.0,0.0135882289397965,@methanesulfonic,science,1,-0.8665479,1.0,1.0
0,2,0.0002496698489853,0.0,-1.2385280257187841e-18,0.0,0.0,@EdithFloyd-x4i,science,2,0.9518089000000001,0.0,2.0
4,0,0.0006732012826355,0.0,-4.2488702063667845e-18,0.0,0.0271764578795931,Science ABC,science,0,0.0,,
0,3,0.0002496698489853,0.0,-1.243022994093745e-18,0.0,0.0,@Electroshk,science,3,0.14806413666666665,0.0,3.0
5,0,0.0006732012826355,0.0,-1.188319549039142e-18,0.0,0.0291764578795931,@Gormbauer,science,1,0.16657852,0.0,1.0
0,2,0.0002496698489853,0.0,-3.132969927567805e-19,0.0,0.0,@ElizabethHalloway-nz7wb,science,2,-0.07515125,0.5,2.0
2,0,0.0004614355658104,0.0,-9.061832122653633e-18,0.0,0.0135882289397965,@spinning1063,science,1,0.18606602,0.0,1.0
0,7,0.0002496698489853,0.0,-8.555178380105446e-18,0.298780487804878,0.0716463414634146,@EmeraldView,science,15,-0.23428956213333332,0.5333333333333333,15.0
2,0,0.0003101743395068,0.0,-1.4211929743763442e-18,0.2305882352941176,0.0620336116298578,@dion8962,science,1,-0.27868143333333334,0.6666666666666666,3.0
2,0,0.0003101743395068,0.0,-5.317404013293257e-18,0.2305882352941176,0.0620336116298578,@sldulin,science,1,-0.048390806,0.0,1.0
0,2,0.0002496698489853,0.0,-9.144202418508171e-19,0.2094017094017094,0.0502136752136752,@EmilyJelassi,science,2,0.90853463,0.0,2.0
25,0,0.0032276228043171,0.0,6.94505661059738e-17,0.2641509433962264,0.2481766771602468,PBS Terra,science,0,0.0,,
0,2,0.0002496698489853,0.0,3.993629747558593e-19,0.0,0.0,@Emperor-vijay,science,2,-0.169697345,0.0,2.0
2,0,0.0004614355658104,0.0,-1.9735920568909884e-18,0.0,0.0135882289397965,@Rai____RDS,science,1,-0.7850269,1.0,1.0
0,2,0.0002496698489853,0.0,-1.9888709214037563e-18,0.0,0.0,@End_axes,science,2,0.066707025,0.0,2.0
2,0,0.0004614355658104,0.0,-5.7278128208226694e-18,0.0,0.0135882289397965,@nocturnalsingularity3138,science,1,-0.75080764,1.0,1.0
0,2,0.0002496698489853,0.0,1.1898119543885733e-18,0.0,0.0,@Euxhex,science,2,-0.41696778575000004,0.5,2.0
2,0,0.0004614355658104,0.0,5.7367405072744415e-18,0.0,0.0135882289397965,@CeruleanAster,science,2,0.030398215000000006,0.0,2.0
0,2,0.0002496698489853,0.0,1.847778862071876e-18,0.0,0.0,@Falhaar,science,2,-0.112278765,0.5,2.0
4,0,0.0006732012826355,0.0,2.822434045633447e-18,0.0,0.0271764578795931,@michaelpdrock1,science,1,-0.38146803,0.0,1.0
0,3,0.0002496698489853,0.0,-1.1434022207857625e-18,0.0,0.0,@FishJesus420,science,3,-0.026252663333333315,0.3333333333333333,3.0
3,0,0.0004614355658104,0.0,-7.532224243920099e-19,0.0,0.0155882289397965,@Dergon_Deluxe,science,1,-0.6323102866666667,0.6666666666666666,3.0
0,2,0.0002496698489853,0.0,2.159469849458008e-18,0.0,0.0,@FourthRoot,science,4,-0.25024099085,0.5,4.0
2,0,0.0004614355658104,0.0,5.685024037597428e-18,0.0,0.0135882289397965,@UMosNyu,science,1,-0.173595644,0.0,2.0
0,2,0.0002496698489853,0.0,5.77727771268292e-19,0.2951807228915662,0.0707831325301204,@FranklinVaugn,science,2,-0.62770443,0.5,2.0
0,2,0.0002496698489853,0.0,4.7806878778522844e-18,0.0,0.0,@FreakyLordSWatchingU,science,2,0.2708735115,0.0,2.0
2,0,0.0004614355658104,0.0,1.8659489414296237e-18,0.0,0.0135882289397965,@roysmith5711,science,1,0.11913645,0.5,2.0
0,3,0.0002496698489853,0.0,8.4650877497658055e-19,0.0,0.0,@FrederikFalk21,science,3,-0.29653711666666666,0.6666666666666666,3.0
3,0,0.0004614355658104,0.0,-5.022243670515867e-18,0.0,0.0155882289397965,@EspacX,science,1,-0.28904518,0.0,1.0
0,2,0.0002496698489853,0.0,-1.0403361491467645e-18,0.0,0.0,@Frickolas,science,2,-0.79465613,1.0,2.0
2,0,0.0004614355658104,0.0,-2.4745825105354173e-18,0.0,0.0135882289397965,@tsun4mi993,science,1,0.4346938,0.0,1.0
0,2,0.0002496698489853,0.0,-1.974463158116859e-19,0.0,0.0,@GODdank,science,2,-0.10881481,0.0,2.0
4,0,0.0006732012826355,0.0,-1.3783438968370756e-19,0.0,0.0271764578795931,@astudent6056,science,1,-0.22146279,0.0,1.0
2,2,0.0002822491900353,0.0,2.7947779509036946e-18,0.2613333333333333,0.0681417788112507,@GaryOsmondson,science,2,-0.524425925,0.5,2.0
4,0,0.0007010293447813,0.0,8.440083305667878e-18,0.2085106382978723,0.0784364438433514,TED,science,0,0.0,,
0,2,0.0002496698489853,0.0,1.4629466269764994e-20,0.0,0.0,@Gazr965,science,3,-0.259837001,0.3333333333333333,3.0
2,0,0.0004614355658104,0.0,-2.740533377122452e-18,0.0,0.0135882289397965,@Greg-Horne,science,3,0.08906611700000001,0.0,5.0
2,2,0.0004614355658104,0.0,6.3525973857704196e-18,0.0,0.0135882289397965,@GenericInternetter,science,2,0.3158782015,0.0,2.0
2,0,0.0006423179697581,0.0,-2.3136981856489637e-17,0.0,0.0217781377042256,RealLifeLore,science,0,0.0,,
0,2,0.0002496698489853,0.0,-7.897858462501372e-19,0.0,0.0,@Genetix.,science,2,-0.13178686750000002,0.0,2.0
2,0,0.0004614355658104,0.0,-5.939606785902744e-19,0.0,0.0135882289397965,@tasosrevenge8799,science,1,-0.09309894,0.0,1.0
0,2,0.0002496698489853,0.0,-1.267626968284489e-18,0.0,0.0,@GeorgiosD90,science,3,-0.3127336133333333,0.3333333333333333,3.0
4,0,0.0006732012826355,0.0,-6.7506690998895394e-18,0.0,0.0271764578795931,@TehJumpingJawa,science,1,0.8886787,0.0,1.0
0,3,0.0002496698489853,0.0,-4.8190642413288434e-18,0.0,0.0,@GiRR007,science,3,-0.28868072,0.6666666666666666,3.0
3,0,0.0004614355658104,0.0,-5.725762127343407e-18,0.0,0.0155882289397965,@peterotoole2142,science,1,-0.77079403,1.0,1.0
0,3,0.0002496698489853,0.0,-6.972263247266965e-19,0.0,0.0,@Globeishoax,science,4,-0.5836536234999999,0.75,4.0
3,0,0.0004614355658104,0.0,-2.9300639748702405e-18,0.0,0.0155882289397965,@ChristianIce,science,1,-0.5905553,1.0,1.0
0,2,0.0002496698489853,0.0,8.11272198452635e-20,0.0,0.0,@GnosticLucifer,science,3,-0.13807330000000004,0.3333333333333333,3.0
2,0,0.0004614355658104,0.0,1.8283985164503913e-18,0.0,0.0135882289397965,@carthius,science,1,-0.8310867,1.0,1.0
0,2,0.0002496698489853,0.0,1.4578238957371926e-18,0.0,0.0,@GoGreenHub,science,2,-0.413983995,0.5,2.0
2,0,0.0004614355658104,0.0,4.493215332795131e-18,0.0,0.0135882289397965,@jeff_rowe,science,1,0.9368367,0.0,1.0
0,2,0.0002496698489853,0.0,1.9130835935588346e-18,0.0,0.0,@Good-gc1bi,science,2,0.363734775,0.0,2.0
4,0,0.0006732012826355,0.0,3.6353778552475136e-18,0.0,0.0271764578795931,The Curious Cobra,science,0,0.0,,
0,8,0.0002496698489853,0.0,2.7094369072729266e-18,0.0,0.0,@Gperci-m4w,science,8,0.057401264125,0.0,8.0
5,0,0.000382023422001,0.0,1.0686176597512214e-17,0.0,0.0159926430873728,@FleaOnPeanut,science,1,-0.58057374,1.0,1.0
3,0,0.0003290819927947,0.0,6.839112291732706e-18,0.0,0.0095955858524237,@livethemoment5148,science,1,0.95705837,0.0,1.0
0,2,0.0002496698489853,0.0,4.3035901570252055e-18,0.0,0.0,@GrayDogNowIDK,science,4,0.01848776225000001,0.25,4.0
4,0,0.0004717656007775,0.0,7.691792206677861e-18,0.0,0.0180559474246646,@RetroRobotRadio,science,1,-0.38378865,0.0,1.0
0,4,0.0002496698489853,0.0,2.512998319238696e-18,0.0,0.0,@Greaterglider2,science,6,-0.3242265438333333,0.3333333333333333,6.0
2,0,0.0003555527073979,0.0,3.3664045742596622e-18,0.0,0.0087941144698982,@LTBulletCatcher,science,2,-0.20154750000000002,0.0,2.0
2,0,0.0003555527073979,0.0,6.1488129978499024e-18,0.0,0.0087941144698982,@rcdune7132,science,2,-0.8262205825,1.0,4.0
0,2,0.0002496698489853,0.0,-2.051939294321785e-18,0.0,0.0,@GreenNeighbour-PolicyWatch,science,2,0.248054252,0.0,2.0
2,0,0.0004614355658104,0.0,-6.964831824612154e-18,0.0,0.0135882289397965,@hintersland7262,science,2,0.38268659,0.5,2.0
0,2,0.0002496698489853,0.0,2.534749574954065e-19,0.0,0.0,@GreenPoint_one,science,4,0.36773875,0.25,4.0
2,0,0.0004614355658104,0.0,5.0700710041332735e-19,0.0,0.0135882289397965,@JM4rch,science,1,0.41601226,0.0,1.0
0,5,0.0002496698489853,0.0,-3.2645654894531063e-18,0.0,0.0,@Gurci-q4x,science,5,0.22303773580000003,0.0,5.0
5,0,0.0004614355658104,0.0,-2.2669057179575287e-18,0.0,0.0195882289397965,@vetar3372,science,1,-0.8692158,1.0,1.0
0,2,0.0002496698489853,0.0,3.073343401383207e-18,0.0,0.0,@H0PE9888,science,2,0.16523062499999996,0.5,2.0
2,0,0.0004614355658104,0.0,2.940554831229135e-18,0.0,0.0135882289397965,@JakeSchwartz2002,science,1,0.4578699,0.0,1.0
0,2,0.0002496698489853,0.0,-1.3397539179923926e-18,0.0,0.0,@Handle-this-15,science,3,0.017871542333333337,0.0,3.0
2,0,0.0004614355658104,0.0,-2.8545863531376904e-18,0.0,0.0135882289397965,@ThomasRuprecht-d1x,science,1,-0.00076756626,0.0,1.0
0,2,0.0002496698489853,0.0,5.426174649093323e-18,0.0,0.0,@Hannibal_barca6,science,2,-0.618704575,0.5,2.0
2,0,0.0004614355658104,0.0,4.9262787582893154e-18,0.0,0.0135882289397965,@KyleRutledge,science,1,0.83312637,0.0,1.0
0,2,0.0002496698489853,0.0,-7.978510850326045e-19,0.0,0.0,@HariShankar-f9p,science,2,-0.07722581315,0.0,2.0
2,0,0.0004614355658104,0.0,4.992483977351518e-18,0.0,0.0135882289397965,@dilipkumarparmar1590,science,1,-0.8606849,1.0,1.0
0,2,0.0002496698489853,0.0,-2.507991938334477e-18,0.0,0.0,@HaroldsArtArchive,science,3,-0.26237335666666667,0.6666666666666666,3.0
2,0,0.0004614355658104,0.0,-2.2015536801674467e-18,0.0,0.0135882289397965,@budhicks101,science,1,-0.37424165,0.0,1.0
0,4,0.0002496698489853,0.0,-2.077261806373361e-18,0.0,0.0,@HealingLifeKwikly,science,26,-0.5680729534615385,0.6538461538461539,26.0
2,0,0.0003555527073979,0.0,-7.320000517080017e-18,0.0,0.0087941144698982,@darkprince56,science,1,-0.067610465,0.0,1.0
2,0,0.0003555527073979,0.0,-3.8739373322291295e-18,0.0,0.0087941144698982,@donaldsvatos9277,science,1,-0.70120424,1.0,2.0
0,2,0.0002496698489853,0.0,4.907166064725279e-19,0.0,0.0,@Highway-h4o,science,2,-0.3650205995,0.5,2.0
6,0,0.0008849669994606,0.0,-3.3601592236705592e-18,0.0,0.0407646868193896,StarTalk,science,0,0.0,,
0,2,0.0002496698489853,0.0,-1.342882770295571e-18,0.0,0.0,@Humdebel,science,3,-0.7317671200000001,1.0,3.0
2,0,0.0004614355658104,0.0,-1.2143479332035636e-18,0.0,0.0135882289397965,@johnwarner4809,science,1,-0.31996787,0.0,1.0
0,2,0.0002496698489853,0.0,4.6370708284552375e-18,0.0,0.0,@IASVivekGangwar,science,2,0.4574789585,0.0,2.0
4,0,0.0006732012826355,0.0,3.1218682565419673e-18,0.0,0.0271764578795931,StudY LoveR- VeeR,science,0,0.0,,
0,2,0.0002496698489853,0.0,1.7161187875115256e-18,0.0,0.0,@Idiron,science,2,-0.381814825,0.5,2.0
2,0,0.0004614355658104,0.0,4.857204378134315e-18,0.0,0.0135882289397965,@samsaleh624,science,1,-0.39935377,0.0,1.0
0,2,0.0002496698489853,0.0,-1.4759906820600265e-18,0.0,0.0,@IkarosVonVoid,science,5,-0.12464933599999999,0.4,5.0
2,0,0.0004614355658104,0.0,-4.836164647772981e-18,0.0,0.0135882289397965,@ramonguzman475,science,1,-0.52803298,0.6666666666666666,3.0
0,4,0.0002496698489853,0.0,5.782170436630057e-18,0.0,0.0,@Illlium,science,5,-0.35045873299999997,0.6,5.0
2,0,0.0003555527073979,0.0,1.5675703915001058e-18,0.0,0.0087941144698982,@AdrianCuyubambaDiaz,science,1,-0.6929971,1.0,1.0
2,0,0.0003555527073979,0.0,2.9421759190584178e-18,0.0,0.0087941144698982,@almed23,science,1,-0.38932732,0.0,1.0
0,2,0.0002496698489853,0.0,8.750714052719614e-19,0.0,0.0,@Imperial_Squid,science,2,0.134919955,0.0,2.0
4,0,0.0005461418525405,0.0,8.325304557631736e-18,0.0,0.0214235205157151,@lebiquo8501,science,1,0.78089285,0.0,1.0
2,3,0.0004614355658104,0.0,2.827026328531764e-18,0.0,0.0135882289397965,@InshaNazir-k9y,science,3,0.5075017937499999,0.0,4.0
3,0,0.0006423179697581,0.0,-4.2012762127936804e-17,0.0,0.0237781377042256,Gautam Varde,science,0,0.0,,
0,2,0.0002496698489853,0.0,-6.427809758935986e-19,0.2951807228915662,0.0707831325301204,@Interglacial_optimist,science,3,0.12390702174999998,0.25,4.0
